PC-ID_id,PC-Substance_synonyms_E
8186,C00013
8189,Diphosphate
8190,Diphosphoric acid
8191,PPi
8192,Pyrophosphate
8193,Pyrophosphoric acid
8194,7664-41-7
8195,Ammonia
8196,C00014
8197,NH3
8199,58-98-0
8200,C00015
8201,UDP
8202,Uridine 5'-diphosphate
8203,146-14-5
8204,C00016
8205,FAD
8206,Flavin adenine dinucleotide
8207,C00017
8208,Protein
8209,54-47-7
8210,C00018
8211,PLP
8212,Pyridoxal 5'-phosphate
8213,Pyridoxal 5-phosphate
8214,Pyridoxal phosphate
8215,29908-03-0
8216,AdoMet
8217,C00019
8219,S-Adenosyl-L-methionine
8220,S-Adenosylmethionine
8221,SAM
8223,5'-AMP
8224,5'-Adenosine monophosphate
8225,5'-Adenylic acid
8226,61-19-8
8227,AMP
8228,Adenosine 5'-monophosphate
8229,Adenosine 5'-phosphate
8230,Adenylate
8231,Adenylic acid
8233,C00020
8234,979-92-0
8235,C00021
8236,S-Adenosyl-L-homocysteine
8237,S-Adenosylhomocysteine
8238,127-17-3
8239,2-Oxopropanoate
8240,2-Oxopropanoic acid
8241,C00022
8242,Pyroracemic acid
8243,Pyruvate
8244,Pyruvic acid
8245,7439-89-6
8246,C00023
8247,Iron
8248,72-89-9
8249,Acetyl coenzyme A
8250,Acetyl-CoA
8253,C00024
8254,56-86-0
8256,C00025
8257,Glutamate
8258,L-Glutamate
8259,L-Glutamic acid
8260,L-Glutaminic acid
8261,2-Ketoglutaric acid
8262,2-Oxoglutarate
8263,328-50-7
8264,C00026
8265,Oxoglutaric acid
8266,alpha-Ketoglutaric acid
8267,7722-84-1
8268,C00027
8269,H2O2
8270,Hydrogen peroxide
8272,Oxydol
8273,Acceptor
8274,C00028
8275,Hydrogen-acceptor
8276,Oxidized donor
8279,133-89-1
8280,C00029
8281,UDP-D-glucose
8282,UDP-alpha-D-glucose
8283,UDP-glucose
8288,UDPglucose
8289,Uridine diphosphate glucose
8290,AH2
8291,C00030
8292,Donor
8293,Hydrogen-donor
8294,Reduced acceptor
8295,C00031
8296,D-Glucopyranose
8297,D-Glucose
8298,Dextrose
8299,Glucose
8300,Grape sugar
8301,14875-96-8
8302,C00032
8303,Haem
8304,Heme
8305,Heme B
8306,Protoheme
8307,Protoheme IX
8308,64-19-7
8309,Acetate
8310,Acetic acid
8311,C00033
8312,Ethanoic acid
8313,7439-96-5
8315,C00034
8317,Manganese
8318,146-91-8
8319,C00035
8320,GDP
8321,Guanosine 5'-diphosphate
8322,Guanosine diphosphate
8323,2-Oxobutanedioic acid
8324,2-Oxosuccinic acid
8325,328-42-7
8326,C00036
8327,Oxalacetic acid
8328,Oxaloacetate
8329,Oxaloacetic acid
8330,keto-Oxaloacetate
8332,56-40-6
8333,Aminoacetic acid
8334,C00037
8335,Gly
8336,Glycine
8337,23713-49-7
8338,C00038
8340,Zinc cation
8341,Zinc ion
8342,Zn(II)
8343,Zn2+
8344,(Deoxyribonucleotide)m
8345,(Deoxyribonucleotide)n
8346,(Deoxyribonucleotide)n+m
8347,9007-49-2
8348,C00039
8349,DNA
8350,DNAn
8351,DNAn+1
8352,Deoxyribonucleic acid
8353,9029-97-4
8354,Acyl coenzyme A
8355,Acyl-CoA
8356,C00040
8357,56-41-7
8358,C00041
8359,L-2-Aminopropionic acid
8360,L-Alanine
8361,L-alpha-Alanine
8362,110-15-6
8363,Butanedionic acid
8364,C00042
8366,Ethylenesuccinic acid
8367,Succinate
8368,Succinic acid
8369,528-04-1
8370,C00043
8371,UDP-N-acetyl-D-glucosamine
8372,UDP-N-acetyl-alpha-D-glucosamine
8373,UDP-N-acetylglucosamine
8374,86-01-1
8375,C00044
8376,GTP
8377,Guanosine 5'-triphosphate
8378,Amino acid
8379,Amino acids
8380,C00045
8381,(Ribonucleotide)m
8382,(Ribonucleotide)n
8383,(Ribonucleotide)n+m
8384,C00046
8385,RNA
8386,RNA(linear)
8387,RNAn
8388,RNAn+1
8389,Ribonucleic acid
8390,"2,6-Diaminohexanoic acid"
8391,56-87-1
8392,C00047
8393,L-Lysine
8394,Lysine acid
8395,298-12-4
8396,C00048
8397,Glyoxalate
8398,Glyoxylate
8399,Glyoxylic acid
8400,2-Aminosuccinic acid
8401,56-84-8
8402,C00049
8404,L-Asp
8405,L-Aspartate
8407,L-Aspartic acid
8408,C00050
8409,Metal
8411,5-L-Glutamyl-L-cysteinylglycine
8412,70-18-8
8413,C00051
8414,GSH
8415,Glutathione
8416,N-(N-gamma-L-Glutamyl-L-cysteinyl)glycine
8417,Reduced glutathione
8418,gamma-L-Glutamyl-L-cysteinyl-glycine
8419,2956-16-3
8420,C00052
8421,UDP-D-galactopyranose
8422,UDP-D-galactose
8423,UDP-alpha-D-galactopyranose
8424,UDP-alpha-D-galactose
8425,UDP-galactose
8426,3'-Phospho-5'-adenylyl sulfate
8427,3'-Phosphoadenosine 5'-phosphosulfate
8428,3'-Phosphoadenylyl sulfate
8429,482-67-7
8430,C00053
8431,PAPS
8432,1053-73-2
8433,3'-Phosphoadenylate
8434,"Adenosine 3',5'-bisphosphate"
8435,C00054
8436,PAP
8437,Phosphoadenosine phosphate
8438,63-37-6
8439,C00055
8440,CMP
8442,Cytidine-5'-monophosphate
8443,Cytidylic acid
8444,64-18-6
8445,C00058
8446,Formate
8447,Formic acid
8448,Methanoic acid
8449,7664-93-9
8451,C00059
8452,Sulfate
8453,Sulfuric acid
8454,C00060
8455,Carboxylate
8456,Carboxylic acid
8457,Monocarboxylate
8458,R-COOH
8459,146-17-8
8460,C00061
8461,FMN
8462,Flavin mononucleotide
8463,Riboflavin-5-phosphate
8464,(S)-2-Amino-5-guanidinovaleric acid
8465,74-79-3
8466,C00062
8467,L-Arg
8470,L-Arginine
8471,65-47-4
8472,C00063
8473,CTP
8474,Cytidine 5'-triphosphate
8475,Cytidine triphosphate
8476,56-85-9
8479,C00064
8480,L-2-Aminoglutaramic acid
8481,L-Glutamine
8482,56-45-1
8483,C00065
8485,L-2-Amino-3-hydroxypropionic acid
8486,L-3-Hydroxy-alanine
8487,L-Serine
8488,Serine
8489,C00066
8490,tRNA
8493,tRNA(n)
8494,tRNA(n+1)
8496,transfer RNA
8497,50-00-0
8498,C00067
8499,Formaldehyde
8500,Formalin
8501,Methanal
8502,Methylene oxide
8503,Oxomethane
8504,Oxomethylene
8505,C00068
8506,TPP
8507,ThPP
8510,Thiamin diphosphate
8511,Thiamin pyrophosphate
8534,Thiamine diphosphate
8536,Alcohol
8537,C00069
8539,7440-50-8
8540,C00070
8541,Copper
8542,Cu(II)
8543,Cu+
8544,Cu2+
8545,Aldehyde
8546,C00071
8547,RCHO
8548,50-81-7
8549,Ascorbate
8550,Ascorbic acid
8551,C00072
8552,L-Ascorbate
8553,L-Ascorbic acid
8554,Vitamin C
8555,63-68-3
8556,C00073
8557,L-2-Amino-4methylthiobutyric acid
8558,L-Methionine
8559,Methionine
8560,138-08-9
8561,C00074
8562,PEP
8563,Phosphoenolpyruvate
8564,Phosphoenolpyruvic acid
8565,63-39-8
8566,C00075
8567,UTP
8568,Uridine 5'-triphosphate
8569,Uridine triphosphate
8570,14127-61-8
8571,C00076
8572,Ca2+
8573,Calcium cation
8574,Calcium ion
8575,Calcium(2+)
8577,"(S)-2,5-Diaminopentanoate"
8578,"(S)-2,5-Diaminopentanoic acid"
8579,"(S)-2,5-Diaminovaleric acid"
8580,70-26-8
8581,C00077
8582,L-Ornithine
8583,(S)-alpha-Amino-beta-(3-indolyl)-propionic acid
8584,73-22-3
8585,C00078
8586,L-Tryptophan
8587,Tryptophan
8588,(S)-alpha-Amino-beta-phenylpropionic acid
8589,63-91-2
8590,C00079
8591,L-Phenylalanine
8592,C00080
8593,H+
8594,Hydron
8595,132-06-9
8596,C00081
8597,ITP
8598,Inosine 5'-triphosphate
8599,Inosine triphosphate
8600,Inosine tripolyphosphate
8601,(S)-2-Amino-3-(p-hydroxyphenyl)propionic acid
8602,(S)-3-(p-Hydroxyphenyl)alanine
8603,60-18-4
8604,C00082
8605,L-Tyrosine
8606,Tyrosine
8607,524-14-1
8608,C00083
8610,Malonyl coenzyme A
8612,Malonyl-CoA
8613,75-07-0
8614,Acetaldehyde
8615,C00084
8616,Ethanal
8617,643-13-0
8618,C00085
8619,D-Fructose 6-phosphate
8620,D-Fructose 6-phosphoric acid
8621,Neuberg ester
8622,57-13-6
8623,C00086
8624,Carbamide
8625,Urea
8626,C00087
8627,Elemental sulfur
8628,Sulfur
8629,C00088
8630,Nitrite
8631,1-alpha-D-Glucopyranosyl-2-beta-D-fructofuranoside
8632,57-50-1
8633,C00089
8634,Cane sugar
8635,Saccharose
8636,Sucrose
8639,"1,2-Benzenediol"
8640,"1,2-Dihydroxybenzene"
8641,120-80-9
8642,Brenzcatechin
8643,C00090
8644,Catechol
8645,Pyrocatechol
8647,o-Benzenediol
8648,604-98-8
8649,C00091
8650,Succinyl coenzyme A
8651,Succinyl-CoA
8652,56-73-5
8653,C00092
8654,D-Glucose 6-phosphate
8655,Glucose 6-phosphate
8656,Robison ester
8657,17989-41-2
8658,C00093
8659,D-Glycerol 1-phosphate
8660,Glycerophosphoric acid
8661,sn-Glycerol 3-phosphate
8662,C00094
8663,Sulfite
8664,Sulfurous acid
8665,57-48-7
8666,C00095
8667,D-Fructose
8669,D-arabino-Hexulose
8670,Fruit sugar
8671,Levulose
8672,3123-67-9
8673,C00096
8674,GDP-D-mannose
8675,GDP-alpha-D-mannose
8676,GDP-mannose
8677,52-90-4
8679,C00097
8680,L-2-Amino-3-mercaptopropionic acid
8683,L-Cysteine
8684,C00098
8685,Oligopeptide
8686,107-95-9
8687,3-Aminopropanoate
8688,3-Aminopropionic acid
8689,C00099
8690,beta-Alanine
8691,317-66-8
8693,C00100
8694,Propanoyl-CoA
8695,Propionyl coenzyme A
8696,Propionyl-CoA
8697,(6S)-THFA
8698,(6S)-Tetrahydrofolate
8699,(6S)-Tetrahydrofolic acid
8700,135-16-0
8701,"5,6,7,8-Tetrahydrofolate"
8702,C00101
8703,THF
8704,Tetrahydrofolate
8705,Tetrahydrofolic acid
8706,"2,6-Dichloroindophenol"
8707,"2,6-Dichlorophenolindophenol"
8708,956-48-9
8709,C00102
8710,DCIP
8711,59-56-3
8712,C00103
8713,Cori ester
8714,D-Glucose 1-phosphate
8715,D-Glucose alpha-1-phosphate
8716,alpha-D-Glucose 1-phosphate
8719,86-04-4
8720,C00104
8721,IDP
8722,Inosine 5'-diphosphate
8723,Inosine diphosphate
8724,5'Uridylic acid
8725,58-97-9
8726,C00105
8727,UMP
8728,Uridine 5'-monophosphate
8730,Uridine monophosphate
8731,Uridylic acid
8732,66-22-8
8733,C00106
8734,Uracil
8735,C00107
8736,Dipeptide
8737,118-92-3
8738,2-Aminobenzoate
8739,Anthranilate
8740,Anthranilic acid
8741,C00108
8742,Vitamin L1
8743,o-Aminobenzoic acid
8744,2-Ketobutyric acid
8745,2-Oxobutanoate
8746,2-Oxobutanoic acid
8747,2-Oxobutyrate
8748,2-Oxobutyric acid
8749,600-18-0
8751,C00109
8752,alpha-Ketobutyrate
8753,alpha-Ketobutyric acid
8754,C00110
8755,Dolichol phosphate
8756,Dolichyl phosphate
8757,3-Hydroxy-2-oxopropyl phosphate
8758,57-04-5
8759,C00111
8760,Dihydroxyacetone phosphate
8761,Glycerone phosphate
8762,63-38-7
8763,C00112
8764,CDP
8765,Cytidine 5'-diphosphate
8766,Cytidine diphosphate
8767,"4,5-Dioxo-4,5-dihydro-1H-pyrrolo[2,3-f]quinoline-2,7,9-tricarboxylate"
8768,72909-34-3
8769,C00113
8770,Methoxatin
8771,PQQ
8772,Pyrrolo-quinoline quinone
8773,Pyrroloquinoline quinone
8774,Pyrroloquinoline-quinone
8775,62-49-7
8776,Bilineurine
8777,C00114
8778,Choline
8779,"1,2,3-Propanetriol"
8780,"1,2,3-Trihydroxypropane"
8781,56-81-5
8782,C00116
8783,Glycerin
8784,Glycerol
8785,4300-28-1
8786,C00117
8787,D-Ribose 5-phosphate
8788,Ribose 5-phosphate
8789,(2R)-2-Hydroxy-3-(phosphonooxy)-propanal
8790,591-57-1
8791,C00118
8792,D-Glyceraldehyde 3-phosphate
8793,Glyceraldehyde 3-phosphate
8794,5-Phospho-alpha-D-ribose 1-diphosphate
8795,5-Phosphoribosyl 1-pyrophosphate
8796,5-Phosphoribosyl diphosphate
8797,C00119
8798,PRPP
8799,58-85-5
8800,Biotin
8801,C00120
8802,Coenzyme R
8803,D-Biotin
8804,Vitamin H
8805,50-69-1
8806,C00121
8807,D-Ribose
8808,110-17-8
8809,C00122
8810,Fumarate
8811,Fumaric acid
8812,trans-Butenedioic acid
8813,(2S)-alpha-2-Amino-4-methylvaleric acid
8814,(2S)-alpha-Leucine
8815,2-Amino-4-methylvaleric acid
8816,61-90-5
8817,C00123
8818,L-Leucine
8819,C00124
8820,D-Galactopyranose
8822,D-Galactose
8823,C00125
8824,Cytochrome c3+
8825,Ferricytochrome c
8826,C00126
8827,Cytochrome c2+
8828,Ferrocytochrome c
8829,Reduced cytochrome c
8830,27025-41-8
8831,C00127
8832,GSSG
8833,Glutathione disulfide
8834,Oxidized glutathione
8835,Oxiglutatione
8836,3063-71-6
8837,C00128
8838,CMP-N-acetyl-beta-neuraminate
8839,CMP-N-acetylneuraminate
8840,358-71-4
8841,C00129
8842,Delta3-Isopentenyl diphosphate
8846,Delta3-Methyl-3-butenyl diphosphate
8848,Isopentenyl diphosphate
8850,131-99-7
8851,5'-IMP
8852,5'-Inosinate
8853,5'-Inosine monophosphate
8854,5'-Inosinic acid
8855,C00130
8856,IMP
8859,Inosine 5'-monophosphate
8860,Inosine 5'-phosphate
8861,Inosine monophosphate
8862,Inosinic acid
8863,1927-31-7
8864,2'-Deoxyadenosine 5'-triphosphate
8865,C00131
8866,Deoxyadenosine 5'-triphosphate
8867,Deoxyadenosine triphosphate
8868,dATP
8869,67-56-1
8870,C00132
8871,CH3OH
8872,Methanol
8873,Methyl alcohol
8874,338-69-2
8875,C00133
8876,D-2-Aminopropionic acid
8877,D-Ala
8878,D-Alanine
8879,"1,4-Butanediamine"
8880,"1,4-Diaminobutane"
8881,110-60-1
8882,"Butane-1,4-diamine"
8883,C00134
8884,Putrescine
8885,Tetramethylenediamine
8886,(S)-alpha-Amino-1H-imidazole-4-propionic acid
8887,71-00-1
8888,C00135
8889,L-Histidine
8890,Butanoyl-CoA
8892,Butyryl-CoA
8893,C00136
8894,1D-myo-Inositol
8895,1L-myo-Inositol
8896,87-89-8
8897,Bios I
8898,C00137
8899,Cyclohexitol
8900,D-myo-Inositol
8901,Dambose
8902,Inositol
8903,L-myo-Inositol
8904,Meat sugar
8905,meso-Inositol
8906,myo-Inositol
8907,C00138
8908,Reduced ferredoxin
8909,Reduced ferredoxin [iron-sulfur] cluster
8910,C00139
8911,Oxidized ferredoxin
8912,Oxidized ferredoxin [iron-sulfur] cluster
8913,2-Acetamido-2-deoxy-D-glucose
8914,7512-17-6
8915,C00140
8916,GlcNAc
8917,N-Acetyl-D-glucosamine
8918,N-Acetylchitosamine
8919,2-Keto-3-methylbutyric acid
8920,2-Ketovaline
8921,2-Oxo-3-methylbutanoate
8922,2-Oxoisopentanoate
8926,2-Oxoisovalerate
8927,3-Methyl-2-oxobutanoate
8929,3-Methyl-2-oxobutanoic acid
8930,3-Methyl-2-oxobutyric acid
8931,759-05-7
8932,C00141
8935,alpha-Ketovaline
8936,"(6R)-5,10-Methylenetetrahydrofolate"
8937,3432-99-3
8938,"5,10-Methylene-THF"
8939,"5,10-Methylenetetrahydrofolate"
8940,C00143
8941,85-32-5
8942,C00144
8943,GMP
8944,Guanosine 5'-monophosphate
8945,Guanosine 5'-phosphate
8946,Guanosine monophosphate
8947,Guanylic acid
8948,C00145
8949,Mercaptan
8950,Thiol
8951,108-95-2
8952,Benzenol
8953,C00146
8954,Hydroxybenzene
8955,Phenic acid
8956,Phenol
8957,Phenylic acid
8958,6-Aminopurine
8959,73-24-5
8960,Adenine
8961,C00147
8962,147-85-3
8963,2-Pyrrolidinecarboxylic acid
8964,C00148
8965,L-Proline
8966,(S)-Malate
8967,97-67-6
8968,C00149
8969,L-2-Hydroxybutanedioic acid
8970,L-Apple acid
8972,L-Malate
8973,L-Malic acid
8974,Malate
8975,Malic acid
8976,7439-98-7
8977,C00150
8978,Molybdenum
8979,C00151
8980,L-2-Amino acid
8981,L-Amino acid
8982,2-Aminosuccinamic acid
8983,70-47-3
8984,C00152
8985,L-Asparagine
8987,98-92-0
8989,C00153
8990,Niacinamide
8991,Nicotinamide
8992,Nicotinic acid amide
8993,Vitamin PP
8994,1763-10-6
8995,C00154
8996,Hexadecanoyl-CoA
8997,Palmitoyl-CoA
8998,6027-13-0
8999,C00155
9000,Homocysteine
9001,L-2-Amino-4-mercaptobutyric acid
9002,L-Homocysteine
9003,4-Hydroxybenzoate
9004,4-Hydroxybenzoic acid
9005,99-96-7
9006,C00156
9007,Hydroxybenzenecarboxylic acid
9008,Hydroxybenzoic acid
9009,"1,2-Diacyl-sn-glycero-3-phosphocholine"
9010,3-sn-Phosphatidylcholine
9011,8002-43-5
9012,C00157
9013,Choline phosphatide
9018,Lecithin
9019,Phosphatidyl-N-trimethylethanolamine
9020,Phosphatidylcholine
9021,"2-Hydroxy-1,2,3-propanetricarboxylic acid"
9022,2-Hydroxytricarballylic acid
9023,77-92-9
9024,C00158
9025,Citrate
9026,Citric acid
9027,C00159
9028,Carubinose
9029,D-Mannose
9031,Mannose
9032,Seminose
9033,79-14-1
9035,C00160
9036,Glycolate
9037,Glycolic acid
9038,Hydroxyacetic acid
9039,2-Oxo acid
9041,2-Oxo carboxylate
9042,2-Oxocarboxylate
9043,2-Oxocarboxylic acid
9045,C00161
9048,C00162
9049,Fatty acid
9050,79-09-4
9052,C00163
9053,Propanoate
9055,Propanoic acid
9056,Propionate
9057,Propionic acid
9058,3-Oxobutanoic acid
9060,541-50-4
9061,Acetoacetate
9064,Acetoacetic acid
9065,C00164
9066,beta-Ketobutyric acid
9067,C00165
9068,Diacylglycerol
9070,Diglyceride
9071,156-06-9
9072,2-Oxo-3-phenylpropanoate
9073,3-Phenyl-2-oxopropanoate
9074,C00166
9075,Phenylpyruvate
9078,Phenylpyruvic acid
9079,alpha-Ketohydrocinnamic acid
9080,keto-Phenylpyruvate
9081,C00167
9082,UDP-D-glucuronate
9083,UDP-alpha-D-glucuronate
9084,UDP-glucuronate
9085,UDPglucuronate
9086,1113-60-6
9087,3-Hydroxypyruvate
9088,3-Hydroxypyruvic acid
9089,C00168
9090,Hydroxypyruvate
9091,Hydroxypyruvic acid
9092,590-55-6
9093,C00169
9094,Carbamoyl phosphate
9095,2457-80-9
9096,5'-Deoxy-5'-(methylthio)adenosine
9097,5'-Methylthioadenosine
9098,5-Methylthioadenosine
9099,C00170
9100,MTA
9101,Methylthioadenosine
9102,S-Methyl-5'-thioadenosine
9103,Thiomethyladenosine
9104,5'-Nucleotide
9105,5'-Phosphomononucleotide
9106,C00171
9107,3'-Phosphooligonucleotide
9108,C00172
9109,Acyl-[acyl-carrier protein]
9110,C00173
9111,Acid
9112,C00174
9113,22541-53-3
9114,C00175
9116,Co(II)
9117,Co2+
9119,Cobalt ion
9122,Cobalt(2+)
9123,C00176
9126,Flavin
9127,57-12-5
9128,C00177
9129,CN-
9130,Cyanide
9131,Cyanide ion
9132,Cyano
9133,Prussiate
9134,5-Methyluracil
9135,65-71-4
9138,C00178
9139,Thymine
9140,(4-Aminobutyl) guanidine
9141,306-60-5
9142,Agmatine
9143,C00179
9145,65-85-0
9147,Benzenecarboxylic acid
9148,Benzoate
9149,Benzoic acid
9150,C00180
9151,Dracylic acid
9152,Phenylformic acid
9153,58-86-6
9154,C00181
9155,D-Xylose
9156,Wood sugar
9158,9005-79-2
9159,C00182
9161,Glycogen
9162,2-Amino-3-methylbutyric acid
9163,72-18-4
9164,C00183
9165,L-Valine
9166,"1,3-Dihydroxy-2-propanone"
9167,"1,3-Dihydroxyacetone"
9168,"1,3-Dihydroxypropan-2-one"
9169,96-26-4
9170,C00184
9171,Dihydroxyacetone
9172,Glycerone
9173,1-beta-D-Glucopyranosyl-4-D-glucopyranose
9174,16462-44-5
9175,C00185
9177,Cellobiose
9179,(S)-Lactate
9181,79-33-4
9183,C00186
9184,L-Lactate
9185,L-Lactic acid
9186,57-88-5
9187,C00187
9189,Cholest-5-en-3beta-ol
9190,Cholesterol
9191,2-Amino-3-hydroxybutyric acid
9192,72-19-5
9193,C00188
9194,L-Threonine
9195,141-43-5
9198,2-Hydroxyethylamine
9200,Aminoethanol
9201,C00189
9202,Ethanolamine
9203,3616-06-6
9204,C00190
9209,UDP-D-xylose
9210,UDP-alpha-D-xylose
9212,UDP-xylose
9214,6556-12-3
9215,C00191
9217,D-Glucuronate
9218,Glucuronate
9219,Glucuronic acid
9220,7803-49-8
9223,C00192
9226,Hydroxylamine
9227,NH2OH
9228,Aromatic aldehyde
9229,C00193
9230,(5'-Deoxy-5'-adenosyl)cobamide coenzyme
9231,"(5,6-Dimethylbenzimidazolyl)cobamide coenzyme"
9232,13870-90-1
9234,5'-Deoxy-5'-adenosyl vitamin B12
9235,"5'-Deoxy-5'-adenosyl-5,6-dimethylbenzimidazolylcobamide"
9236,5'-Deoxy-5'-adenosylcobalamin
9237,"5,6-Dimethylbenzimidazolyl-5-deoxyadenosyl-cobamide"
9238,"5,6-Dimethylbenzimidazolyl-Co-5'-deoxy-5'-adenosylcobamide"
9239,Adenosylcob(III)alamin
9240,Adenosylcobalamin
9241,C00194
9242,Calomide
9243,Cobalamin coenzyme
9244,Cobamamide
9246,Cobamide coenzyme
9247,Coenzyme B12
9248,DMBC coenzyme
9249,Deoxyadenosylcobalamin
9252,Dibencozide
9253,Funacomide
9254,Vitamin B12 coenzyme
9255,"alpha-(5,6-Dimethylbenzimidazolyl)cobamide coenzyme"
9256,(4E)-Sphing-4-enine ceramide
9257,C00195
9259,Ceramide
9261,N-Acylsphing-4-enine
9263,N-Acylsphingosine
9264,"2,3-Dihydroxybenzoate"
9265,"2,3-Dihydroxybenzoic acid"
9266,303-38-8
9267,C00196
9268,3-Phospho-(R)-glycerate
9270,3-Phospho-D-glycerate
9274,3-Phosphoglycerate
9275,C00197
9276,D-Glycerate 3-phosphate
9277,"1,5-Gluconolactone"
9281,90-80-2
9282,C00198
9283,"D-Glucono-1,5-lactone"
9284,D-Gluconolactone
9285,Gluconic acid lactone
9286,Gluconic lactone
9289,Gluconolactone
9290,delta-Gluconolactone
9291,551-85-9
9294,C00199
9295,D-Ribulose 5-phosphate
9296,299-11-6
9297,5-Methylphenazinium methyl sulphate
9298,C00200
9299,N-Methylphenazonium methosulfate
9300,Phenazine methosulfate
9301,C00201
9302,NTP
9303,Nucleoside 5'-triphosphate
9304,Nucleoside triphosphate
9305,55-91-4
9306,C00202
9307,DFP
9308,Diisopropyl fluorophosphate
9309,Isoflurophate
9310,C00203
9311,UDP-N-acetyl-D-galactosamine
9312,UDP-N-acetyl-alpha-D-galactosamine
9313,17510-99-5
9314,2-Dehydro-3-deoxy-D-gluconate
9315,2-Keto-3-deoxy-D-gluconate
9316,C00204
9317,C00205
9318,Light
9319,Photon
9322,hn
9323,hnu
9324,2'-Deoxyadenosine 5'-diphosphate
9325,2793-06-8
9326,C00206
9327,dADP
9328,2-Propanone
9329,67-64-1
9330,Acetone
9331,C00207
9332,Dimethyl ketone
9333,69-79-4
9334,C00208
9335,Malt sugar
9336,Maltose
9337,alpha-D-Glucopyranosyl-(1->4)-D-glucopyranose
9338,144-62-7
9339,C00209
9340,Ethanedioic acid
9341,Oxalate
9342,Oxalic acid
9348,14709-02-5
9349,C00210
9350,Cobamide
9351,9064-67-9
9352,C00211
9353,Collagen
9355,58-61-7
9356,Adenosine
9357,C00212
9358,107-97-1
9360,C00213
9362,N-Methylglycine
9364,Sarcosine
9365,50-89-5
9368,C00214
9369,Deoxythymidine
9372,Thymidine
9373,C00215
9374,Nucleotide
9375,10323-20-3
9377,C00216
9380,D-Arabinose
9381,6893-26-1
9383,C00217
9384,D-2-Aminoglutaric acid
9386,D-Glutamate
9387,D-Glutamic acid
9389,D-Glutaminic acid
9391,74-89-5
9393,C00218
9394,Methanamine
9396,Methylamine
9397,"(5Z,8Z,11Z,14Z)-Icosatetraenoic acid"
9398,506-32-1
9399,Arachidonate
9401,Arachidonic acid
9403,C00219
9404,"cis-5,8,11,14-Eicosatetraenoic acid"
9405,61-73-4
9407,C00220
9408,Methylene blue
9410,Methylthioninium chloride
9411,492-61-5
9412,C00221
9413,beta-D-Glucose
9414,3-Oxopropanoate
9415,C00222
9416,Malonate semialdehyde
9417,119785-99-8
9418,4-Coumaroyl-CoA
9419,4-Hydroxycinnamoyl-CoA
9420,C00223
9421,p-Coumaroyl-CoA
9422,485-84-7
9423,5'-Adenylyl sulfate
9424,APS
9425,Adenosine 5'-phosphosulfate
9427,Adenylyl sulfate
9428,C00224
9429,"1,1'-Dimethyl-4,4'-bipyridinium dichloride"
9430,1910-42-5
9431,C00225
9433,Methyl viologen
9434,Paraquat dichloride
9437,1-Alcohol
9439,C00226
9440,Primary alcohol
9444,Acetyl phosphate
9445,C00227
9448,ACP
9449,Acyl-carrier protein
9450,C00229
9454,Holo-[acyl-carrier protein]
9455,[Acyl-carrier protein]
9456,"3,4-Dihydroxybenzoate"
9459,"3,4-Dihydroxybenzoic acid"
9460,99-50-3
9461,C00230
9462,Protocatechuate
9463,Protocatechuic acid
9464,C00231
9465,D-Xylulose 5-phosphate
9466,4-Oxobutanoate
9467,692-29-5
9468,C00232
9470,Succinate semialdehyde
9472,Succinic semialdehyde
9473,2-Oxoisocaproate
9475,4-Methyl-2-oxopentanoate
9476,816-66-0
9477,C00233
9478,10-Formyl-THF
9479,10-Formyltetrahydrofolate
9480,2800-34-2
9481,C00234
9482,2-Isopentenyl diphosphate
9483,358-72-5
9484,C00235
9485,DMAPP
9486,Delta2-Isopentenyl diphosphate
9487,Dimethylallyl diphosphate
9488,Dimethylallyl pyrophosphate
9489,Monoprenyl diphosphate
9490,Prenyl diphosphate
9491,(R)-2-Hydroxy-3-(phosphonooxy)-1-monoanhydride with phosphoric propanoic acid
9492,"1,3-Bisphospho-D-glycerate"
9494,3-Phospho-D-glyceroyl phosphate
9496,38168-82-0
9497,C00236
9498,"D-Glycerate 1,3-diphosphate"
9499,630-08-0
9500,C00237
9501,CO
9502,Carbon monoxide
9503,24203-36-9
9504,C00238
9505,K+
9506,Potassium cation
9507,Potassium ion
9508,Potassium(1+)
9509,1032-65-1
9510,2'-Deoxycytidine 5'-monophosphate
9511,C00239
9512,Deoxycytidine monophosphate
9513,Deoxycytidylate
9514,Deoxycytidylic acid
9515,dCMP
9516,C00240
9517,Ribosomal RNA
9518,rRNA
9519,Amide
9520,C00241
9521,2-Amino-6-hydroxypurine
9522,73-40-5
9523,C00242
9524,Guanine
9525,1-beta-D-Galactopyranosyl-4-D-glucopyranose
9526,63-42-3
9527,C00243
9528,Lactose
9529,Milk sugar
9530,beta-D-Gal-(1->4)-D-Glc
9531,7697-37-2
9532,C00244
9533,Nitrate
9534,Nitric acid
9535,107-35-7
9536,2-Aminoethanesulfonic acid
9537,Aminoethylsulfonic acid
9538,C00245
9539,Taurine
9540,107-92-6
9541,Butanoate
9542,Butanoic acid
9543,Butyrate
9545,Butyric acid
9546,C00246
9547,87-79-6
9548,C00247
9549,L-Sorbose
9550,L-xylo-Hexulose
9551,940-69-2
9552,C00248
9553,Lipoamide
9554,Thioctic acid amide
9555,57-10-3
9556,C00249
9557,Cetylic acid
9558,Hexadecanoate
9559,Hexadecanoic acid
9560,Hexadecylic acid
9561,Palmitate
9562,Palmitic acid
9563,66-72-8
9564,C00250
